# name: SDSS g
# kind: filter
# channel: blue green
# manufacturer: Standard Sloan SDSS photometric series
# source: https://gitlab.com/free-astro/siril-spcc-database/-/blob/main/mono_filters/SDSS.json
# origin: High resolution tabulated data from https://chroma.com
# license: GPL-3.0-or-later
wavelength_nm,value
999,8.23e-06
999.5,9.06e-06
1000,9.89e-06
1000.5,1.12e-05
1001,1.24e-05
1001.5,1.4e-05
1002,1.56e-05
1002.5,1.81e-05
1003,2.06e-05
1003.5,2.42e-05
1004,2.78e-05
1004.5,3.27e-05
1005,3.76e-05
1005.5,4.35e-05
1006,4.94e-05
1006.5,5.25e-05
1007,5.57e-05
1007.5,5.43e-05
1008,5.3e-05
1008.5,4.85e-05
1009,4.4e-05
1009.5,3.85e-05
1010,3.31e-05
1010.5,2.86e-05
1011,2.4e-05
1011.5,2.08e-05
1012,1.75e-05
1012.5,1.52e-05
1013,1.29e-05
1013.5,1.16e-05
1014,1.03e-05
1014.5,9.6e-06
1015,8.92e-06
1015.5,8.38e-06
1016,7.84e-06
1016.5,7.27e-06
1017,6.7e-06
1017.5,6.37e-06
1018,6.04e-06
1018.5,5.63e-06
1019,5.22e-06
1019.5,5.1e-06
1020,4.97e-06
1020.5,4.57e-06
1021,4.18e-06
1021.5,4.1e-06
1022,4.02e-06
1022.5,3.91e-06
1023,3.8e-06
1023.5,3.91e-06
1024,4.01e-06
1024.5,4.26e-06
1025,4.51e-06
1025.5,4.44e-06
1026,4.38e-06
1026.5,4.46e-06
1027,4.54e-06
1027.5,4.66e-06
1028,4.77e-06
1028.5,5.05e-06
1029,5.33e-06
1029.5,5.77e-06
1030,6.21e-06
1030.5,6.41e-06
1031,6.62e-06
1031.5,7.33e-06
1032,8.04e-06
1032.5,8.29e-06
1033,8.54e-06
1033.5,9.38e-06
1034,1.02e-05
1034.5,1.13e-05
1035,1.24e-05
1035.5,1.39e-05
1036,1.55e-05
1036.5,1.79e-05
1037,2.03e-05
1037.5,2.34e-05
1038,2.65e-05
1038.5,3.03e-05
1039,3.41e-05
1039.5,3.91e-05
1040,4.4e-05
1040.5,4.9e-05
1041,5.39e-05
1041.5,5.81e-05
1042,6.22e-05
1042.5,6.39e-05
1043,6.55e-05
1043.5,6.4e-05
1044,6.25e-05
1044.5,5.96e-05
1045,5.67e-05
1045.5,5.29e-05
1046,4.92e-05
1046.5,4.52e-05
1047,4.13e-05
1047.5,3.85e-05
1048,3.57e-05
1048.5,3.35e-05
1049,3.13e-05
1049.5,2.94e-05
1050,2.76e-05
1050.5,2.67e-05
1051,2.58e-05
1051.5,2.49e-05
1052,2.4e-05
1052.5,2.37e-05
1053,2.33e-05
1053.5,2.31e-05
1054,2.29e-05
1054.5,2.28e-05
1055,2.28e-05
1055.5,2.3e-05
1056,2.31e-05
1056.5,2.34e-05
1057,2.37e-05
1057.5,2.44e-05
1058,2.51e-05
1058.5,2.63e-05
1059,2.76e-05
1059.5,2.9e-05
1060,3.05e-05
1060.5,3.2e-05
1061,3.36e-05
1061.5,3.57e-05
1062,3.79e-05
1062.5,4.08e-05
1063,4.37e-05
1063.5,4.66e-05
1064,4.96e-05
1064.5,5.27e-05
1065,5.57e-05
1065.5,5.85e-05
1066,6.14e-05
1066.5,6.35e-05
1067,6.56e-05
1067.5,6.68e-05
1068,6.79e-05
1068.5,6.72e-05
1069,6.65e-05
1069.5,6.46e-05
1070,6.27e-05
1070.5,6.02e-05
1071,5.78e-05
1071.5,5.47e-05
1072,5.16e-05
1072.5,4.88e-05
1073,4.6e-05
1073.5,4.38e-05
1074,4.16e-05
1074.5,3.92e-05
1075,3.68e-05
1075.5,3.53e-05
1076,3.37e-05
1076.5,3.25e-05
1077,3.13e-05
1077.5,3.02e-05
1078,2.91e-05
1078.5,2.85e-05
1079,2.79e-05
1079.5,2.73e-05
1080,2.67e-05
1080.5,2.69e-05
1081,2.72e-05
1081.5,2.69e-05
1082,2.65e-05
1082.5,2.67e-05
1083,2.68e-05
1083.5,2.73e-05
1084,2.78e-05
1084.5,2.85e-05
1085,2.93e-05
1085.5,3.03e-05
1086,3.14e-05
1086.5,3.25e-05
1087,3.36e-05
1087.5,3.5e-05
1088,3.64e-05
1088.5,3.83e-05
1089,4.01e-05
1089.5,4.25e-05
1090,4.48e-05
1090.5,4.73e-05
1091,4.98e-05
1091.5,5.22e-05
1092,5.46e-05
1092.5,5.72e-05
1093,5.97e-05
1093.5,6.14e-05
1094,6.31e-05
1094.5,6.35e-05
1095,6.39e-05
1095.5,6.31e-05
1096,6.22e-05
1096.5,6e-05
1097,5.77e-05
1097.5,5.46e-05
1098,5.16e-05
1098.5,4.83e-05
1099,4.5e-05
1099.5,4.21e-05
1100,3.92e-05
1100.5,3.64e-05
1101,3.36e-05
1101.5,3.13e-05
1102,2.89e-05
1102.5,2.67e-05
1103,2.44e-05
1103.5,2.3e-05
1104,2.17e-05
1104.5,2.05e-05
1105,1.93e-05
1105.5,1.82e-05
1106,1.7e-05
1106.5,1.65e-05
1107,1.59e-05
1107.5,1.5e-05
1108,1.41e-05
1108.5,1.38e-05
1109,1.35e-05
1109.5,1.3e-05
1110,1.25e-05
1110.5,1.23e-05
1111,1.22e-05
1111.5,1.19e-05
1112,1.16e-05
1112.5,1.14e-05
1113,1.12e-05
1113.5,1.09e-05
1114,1.05e-05
1114.5,1.06e-05
1115,1.06e-05
1115.5,1.06e-05
1116,1.06e-05
1116.5,1.07e-05
1117,1.08e-05
1117.5,1.08e-05
1118,1.07e-05
1118.5,1.12e-05
1119,1.17e-05
1119.5,1.19e-05
1120,1.22e-05
1120.5,1.22e-05
1121,1.23e-05
1121.5,1.25e-05
1122,1.27e-05
1122.5,1.35e-05
1123,1.43e-05
1123.5,1.5e-05
1124,1.56e-05
1124.5,1.64e-05
1125,1.72e-05
1125.5,1.82e-05
1126,1.91e-05
1126.5,2.05e-05
1127,2.19e-05
1127.5,2.32e-05
1128,2.44e-05
1128.5,2.66e-05
1129,2.88e-05
1129.5,3.11e-05
1130,3.35e-05
1130.5,3.63e-05
1131,3.9e-05
1131.5,4.26e-05
1132,4.62e-05
1132.5,5.02e-05
1133,5.42e-05
1133.5,5.86e-05
1134,6.29e-05
1134.5,6.75e-05
1135,7.21e-05
1135.5,7.55e-05
1136,7.89e-05
1136.5,8.03e-05
1137,8.18e-05
1137.5,8.16e-05
1138,8.14e-05
1138.5,7.93e-05
1139,7.72e-05
1139.5,7.39e-05
1140,7.07e-05
1140.5,6.66e-05
1141,6.25e-05
1141.5,5.83e-05
1142,5.41e-05
1142.5,5.07e-05
1143,4.74e-05
1143.5,4.46e-05
1144,4.17e-05
1144.5,3.91e-05
1145,3.65e-05
1145.5,3.49e-05
1146,3.32e-05
1146.5,3.12e-05
1147,2.91e-05
1147.5,2.78e-05
1148,2.66e-05
1148.5,2.57e-05
1149,2.48e-05
1149.5,2.4e-05
1150,2.32e-05
1150.5,2.21e-05
1151,2.1e-05
1151.5,2.05e-05
1152,1.99e-05
1152.5,1.93e-05
1153,1.87e-05
1153.5,1.84e-05
1154,1.81e-05
1154.5,1.79e-05
1155,1.77e-05
1155.5,1.78e-05
1156,1.8e-05
1156.5,1.77e-05
1157,1.74e-05
1157.5,1.73e-05
1158,1.72e-05
1158.5,1.72e-05
1159,1.73e-05
1159.5,1.73e-05
1160,1.73e-05
1160.5,1.74e-05
1161,1.76e-05
1161.5,1.79e-05
1162,1.82e-05
1162.5,1.84e-05
1163,1.86e-05
1163.5,1.91e-05
1164,1.96e-05
1164.5,1.98e-05
1165,2e-05
1165.5,2.05e-05
1166,2.1e-05
1166.5,2.15e-05
1167,2.19e-05
1167.5,2.26e-05
1168,2.32e-05
1168.5,2.38e-05
1169,2.44e-05
1169.5,2.51e-05
1170,2.57e-05
1170.5,2.69e-05
1171,2.81e-05
1171.5,2.92e-05
1172,3.02e-05
1172.5,3.16e-05
1173,3.29e-05
1173.5,3.47e-05
1174,3.64e-05
1174.5,3.81e-05
1175,3.97e-05
1175.5,4.19e-05
1176,4.4e-05
1176.5,4.66e-05
1177,4.91e-05
1177.5,5.21e-05
1178,5.5e-05
1178.5,5.86e-05
1179,6.21e-05
1179.5,6.58e-05
1180,6.95e-05
1180.5,7.47e-05
1181,7.99e-05
1181.5,8.55e-05
1182,9.11e-05
1182.5,9.8e-05
1183,0.00010492
1183.5,0.000112793
1184,0.000120664
1184.5,0.000131013
1185,0.000141357
1185.5,0.000153285
1186,0.000165217
1186.5,0.0001796
1187,0.000193982
1187.5,0.000211474
1188,0.000228969
1188.5,0.000250676
1189,0.000272381
1189.5,0.00029777
1190,0.000323149
1190.5,0.000354757
1191,0.000386378
1191.5,0.000424853
1192,0.000463341
1192.5,0.00050911
1193,0.000554868
1193.5,0.00061086
1194,0.000666827
1194.5,0.000735305
1195,0.000803801
1195.5,0.000881801
1196,0.000959815
1196.5,0.00105104
1197,0.00114226
1197.5,0.00125132
1198,0.00136038
1198.5,0.00148039
1199,0.00160038
1199.5,0.00173886
1200,0.00187732
1200.5,9.5e-07
